frame,class_id,class_name,confidence,x1,y1,x2,y2
397,5,speedboat,0.8868,1266.2,338.0,1406.5,411.2
398,5,speedboat,0.9013,66.0,194.6,201.6,273.9
398,5,speedboat,0.8871,1271.2,336.9,1408.5,410.4
399,5,speedboat,0.9053,1274.0,337.8,1414.2,409.3
399,5,speedboat,0.8928,68.6,193.3,203.7,272.3
400,5,speedboat,0.8963,1276.2,337.6,1418.6,410.9
400,5,speedboat,0.8419,72.6,192.7,210.3,274.5
401,5,speedboat,0.8963,1276.2,337.6,1418.5,411.0
401,5,speedboat,0.8029,72.6,192.7,210.2,274.5
402,5,speedboat,0.9032,77.2,193.0,214.2,273.7
402,5,speedboat,0.8939,1281.0,336.4,1421.4,410.0
403,5,speedboat,0.9035,80.3,192.9,219.5,273.8
403,5,speedboat,0.8938,1287.0,335.7,1425.3,408.2
404,5,speedboat,0.8872,84.7,192.1,221.8,272.6
404,5,speedboat,0.8855,1290.7,335.5,1431.0,407.2
405,5,speedboat,0.8916,1294.8,334.2,1434.0,407.6
405,5,speedboat,0.885,89.8,188.5,224.6,270.6
406,5,speedboat,0.8919,1294.8,334.2,1434.1,407.6
406,5,speedboat,0.8852,89.8,188.5,224.6,270.6
407,5,speedboat,0.9062,1298.2,334.2,1436.7,405.2
407,5,speedboat,0.8771,94.2,189.7,229.2,267.5
408,5,speedboat,0.8874,1300.5,333.8,1440.6,405.1
408,5,speedboat,0.8822,95.9,186.4,233.7,268.9
409,5,speedboat,0.8948,1305.5,334.4,1444.4,405.2
409,5,speedboat,0.8731,101.1,183.9,236.4,264.6
410,5,speedboat,0.8909,1311.5,334.1,1449.7,404.6
410,5,speedboat,0.8634,104.0,185.3,241.4,264.3
411,5,speedboat,0.8909,1311.4,334.1,1449.6,404.7
411,5,speedboat,0.8637,104.0,185.3,241.4,264.3
412,5,speedboat,0.8945,1314.0,334.4,1455.9,405.8
412,5,speedboat,0.8584,108.1,184.7,242.2,267.0
413,5,speedboat,0.8927,113.1,184.9,242.4,259.1
413,5,speedboat,0.8917,1318.9,334.3,1457.4,406.5
414,5,speedboat,0.912,1321.4,334.6,1462.5,406.2
414,5,speedboat,0.8835,118.6,183.0,244.4,258.4
415,5,speedboat,0.8937,1323.3,334.0,1467.6,407.0
415,5,speedboat,0.8679,123.6,182.7,248.5,256.0
416,5,speedboat,0.8938,1323.3,333.9,1467.6,407.0
416,5,speedboat,0.868,123.6,182.8,248.6,256.0
417,5,speedboat,0.9021,126.6,182.1,258.9,258.6
417,5,speedboat,0.8971,1330.9,334.3,1470.9,405.7
418,5,speedboat,0.9047,130.3,180.8,261.3,257.4
418,5,speedboat,0.8954,1335.5,333.7,1474.8,405.5
419,5,speedboat,0.9125,134.9,182.0,262.0,255.3
419,5,speedboat,0.8959,1338.6,332.7,1479.6,405.8
420,5,speedboat,0.9044,139.0,180.2,268.7,255.2
420,5,speedboat,0.7868,1342.3,331.1,1482.0,404.0
421,5,speedboat,0.9043,139.0,180.2,268.7,255.2
421,5,speedboat,0.7889,1342.3,331.1,1482.1,404.0
422,5,speedboat,0.9145,1346.0,330.4,1486.6,403.6
422,5,speedboat,0.9047,141.9,179.3,275.9,253.7
423,5,speedboat,0.8994,147.2,177.4,278.1,251.9
423,5,speedboat,0.5707,1350.5,330.9,1492.3,402.3
424,5,speedboat,0.9159,152.0,177.4,284.9,251.8
424,5,speedboat,0.8304,1355.3,331.4,1496.0,403.0
425,5,speedboat,0.9156,1360.2,330.3,1500.1,403.0
425,5,speedboat,0.9107,154.3,176.6,288.5,249.6
426,5,speedboat,0.9154,1360.2,330.3,1500.2,403.0
426,5,speedboat,0.9109,154.3,176.6,288.5,249.6
427,5,speedboat,0.9119,1363.8,330.5,1506.3,403.1
427,5,speedboat,0.9082,159.6,176.4,294.6,251.7
428,5,speedboat,0.908,1365.4,328.5,1510.4,404.8
428,5,speedboat,0.905,163.1,175.5,300.0,250.9
428,5,speedboat,0.6625,1365.4,329.6,1510.4,404.2
429,5,speedboat,0.9148,166.3,173.6,306.3,250.9
429,5,speedboat,0.8172,1372.5,330.6,1513.1,403.6
430,5,speedboat,0.9205,1376.1,328.8,1521.3,402.8
430,5,speedboat,0.9132,170.0,173.1,310.9,250.2
431,5,speedboat,0.9204,1376.1,328.8,1521.3,402.8
431,5,speedboat,0.9131,170.0,173.1,310.9,250.2
432,5,speedboat,0.9217,1379.3,329.0,1523.9,402.2
432,5,speedboat,0.9153,174.9,172.3,315.4,251.3
433,5,speedboat,0.9097,1385.6,328.9,1529.6,401.0
433,5,speedboat,0.9089,179.4,170.2,320.9,250.2
434,5,speedboat,0.9098,1388.7,329.1,1530.1,399.5
434,5,speedboat,0.9004,185.2,171.0,324.3,247.6
435,5,speedboat,0.9252,1392.0,329.8,1536.0,399.5
435,5,speedboat,0.8873,188.2,167.0,328.8,247.7
436,5,speedboat,0.929,1392.0,329.8,1536.0,399.5
436,5,speedboat,0.8873,188.2,167.0,328.8,247.7
437,5,speedboat,0.9231,1397.0,328.7,1539.9,399.0
437,5,speedboat,0.8889,193.0,168.3,333.4,247.2
438,5,speedboat,0.9172,1402.4,328.6,1542.6,398.3
438,5,speedboat,0.8908,196.0,166.2,337.8,249.2
439,5,speedboat,0.9124,1405.9,328.2,1549.0,399.2
439,5,speedboat,0.8865,202.2,166.7,341.3,244.5
440,5,speedboat,0.9075,1409.3,326.8,1552.5,398.8
440,5,speedboat,0.8834,210.4,167.2,345.3,245.6
441,5,speedboat,0.9076,1409.3,326.8,1552.5,398.8
441,5,speedboat,0.8834,210.4,167.2,345.2,245.5
442,5,speedboat,0.9018,1413.6,327.1,1554.2,398.1
442,5,speedboat,0.8816,212.3,165.9,347.1,243.0
443,5,speedboat,0.9226,1419.8,328.7,1560.2,396.9
443,5,speedboat,0.8947,215.2,164.9,347.9,242.9
444,5,speedboat,0.9132,1425.1,328.8,1563.0,395.9
444,5,speedboat,0.8962,222.3,162.3,358.4,245.5
445,5,speedboat,0.9148,1426.6,327.1,1568.3,395.7
445,5,speedboat,0.8884,227.1,163.4,359.8,241.9
446,5,speedboat,0.9149,1426.6,327.1,1568.4,395.7
446,5,speedboat,0.8884,227.1,163.4,359.8,241.8
447,5,speedboat,0.9114,1432.7,327.3,1575.0,395.6
447,5,speedboat,0.8906,232.5,163.4,366.0,241.8
448,5,speedboat,0.9075,1436.9,326.3,1579.3,394.9
448,5,speedboat,0.8934,235.2,158.8,372.7,241.6
449,5,speedboat,0.9231,1439.8,326.0,1584.0,395.2
449,5,speedboat,0.6602,241.7,159.7,376.1,239.5
450,5,speedboat,0.9136,1445.3,324.9,1586.3,393.8
450,5,speedboat,0.9039,246.2,159.2,383.5,239.5
451,5,speedboat,0.9135,1445.4,324.9,1586.3,393.8
451,5,speedboat,0.904,246.2,159.2,383.4,239.5
452,5,speedboat,0.915,1448.8,324.7,1588.7,394.2
452,5,speedboat,0.9005,250.2,160.3,384.6,233.0
453,5,speedboat,0.9036,256.7,158.9,390.2,234.7
453,5,speedboat,0.9031,1453.5,323.7,1593.3,393.9
454,5,speedboat,0.9058,1457.1,322.5,1597.6,394.5
454,5,speedboat,0.8963,257.8,157.6,393.1,235.8
455,5,speedboat,0.9013,1463.1,323.2,1600.3,394.2
455,5,speedboat,0.8777,262.6,157.2,395.9,232.8
456,5,speedboat,0.9013,1463.1,323.1,1600.3,394.3
456,5,speedboat,0.8778,262.6,157.2,396.0,232.9
457,5,speedboat,0.9131,1467.5,323.4,1607.0,394.5
457,5,speedboat,0.8835,265.0,155.9,399.7,229.4
458,5,speedboat,0.9055,1472.1,324.0,1610.5,392.2
458,5,speedboat,0.8876,272.2,155.4,404.7,228.8
459,5,speedboat,0.913,1475.2,322.9,1614.4,393.0
459,5,speedboat,0.8885,276.6,155.3,410.1,231.4
460,5,speedboat,0.902,1480.9,321.5,1620.5,392.1
460,5,speedboat,0.8818,279.0,154.5,417.5,228.6
461,5,speedboat,0.9013,1481.0,321.5,1620.7,392.1
461,5,speedboat,0.8819,278.9,154.5,417.9,228.7
462,5,speedboat,0.897,1484.7,320.8,1624.2,391.4
462,5,speedboat,0.8849,283.7,151.8,419.0,226.7
463,5,speedboat,0.8813,288.1,150.4,425.8,227.7
463,5,speedboat,0.8405,1488.9,319.9,1628.9,392.3
464,5,speedboat,0.9043,1493.0,321.2,1633.4,391.6
464,5,speedboat,0.8946,293.8,151.8,429.4,228.6
465,5,speedboat,0.9025,1498.1,321.6,1637.9,392.9
465,5,speedboat,0.8997,297.4,150.5,431.9,226.5
466,5,speedboat,0.9027,1498.1,321.6,1637.8,392.8
466,5,speedboat,0.8995,297.4,150.5,431.9,226.5
467,5,speedboat,0.9055,303.3,150.3,438.0,224.9
467,5,speedboat,0.8902,1503.9,321.9,1642.8,391.5
468,5,speedboat,0.8966,1507.0,321.4,1646.0,391.4
468,5,speedboat,0.8866,306.4,149.3,444.6,225.1
469,5,speedboat,0.897,1510.4,321.2,1648.8,391.0
469,5,speedboat,0.8927,314.3,147.5,448.1,226.0
